time_id,aircraft_id,delay_rate,cancellation_rate
366,XY-GKC,0.21621621621621623,0.1590909090909091
366,XY-GKW,0.14705882352941177,0.05555555555555555
366,XY-GQB,0.025,0.09090909090909091
366,XY-HGR,0.09302325581395349,0.0851063829787234
366,XY-HJG,0.06896551724137931,0.14705882352941177
366,XY-HMT,0.08823529411764706,0.05555555555555555
366,XY-HPH,0.045454545454545456,0.06382978723404255
366,XY-HRD,0.06382978723404255,0.0784313725490196
366,XY-HVF,0.04878048780487805,0.10869565217391304
366,XY-HWJ,0.04081632653061224,0.057692307692307696
366,XY-HWS,0.05,0.024390243902439025
366,XY-HYA,0.11363636363636363,0.022222222222222223
366,XY-HZC,0.02564102564102564,0.09302325581395349
366,XY-ICG,0.13636363636363635,0.08333333333333333
366,XY-IDI,0.10638297872340426,0.12962962962962962
366,XY-IFF,0.045454545454545456,0.08333333333333333
366,XY-IFU,0.14634146341463414,0.1276595744680851
366,XY-IHT,0.075,0.024390243902439025
366,XY-IMM,0.21428571428571427,0.045454545454545456
366,XY-IOH,0.11428571428571428,0.05405405405405406
366,XY-IPZ,0.09090909090909091,0.06382978723404255
366,XY-IQD,0.04878048780487805,0.10869565217391304
366,XY-IRS,0.1111111111111111,0.0625
366,XY-IVJ,0.08823529411764706,0.10526315789473684
366,XY-JBY,0.14634146341463414,0.0
366,XY-JFC,0.125,0.15789473684210525
366,XY-JFI,0.21212121212121213,0.13157894736842105
366,XY-JGF,0.023809523809523808,0.023255813953488372
366,XY-JGM,0.11764705882352941,0.08108108108108109
366,XY-JKZ,0.2608695652173913,0.02127659574468085
366,XY-JMS,0.1111111111111111,0.12195121951219512
366,XY-JOG,0.1794871794871795,0.04878048780487805
366,XY-JOQ,0.08695652173913043,0.041666666666666664
366,XY-JTE,0.05263157894736842,0.07317073170731707
366,XY-JWD,0.07142857142857142,0.08695652173913043
366,XY-JYM,0.0,0.08333333333333333
366,XY-KBB,0.09090909090909091,0.043478260869565216
366,XY-KBN,0.15,0.1111111111111111
366,XY-KCR,0.17391304347826086,0.02127659574468085
366,XY-KDP,0.125,0.1111111111111111
366,XY-KNE,0.125,0.047619047619047616
366,XY-KOG,0.19047619047619047,0.06666666666666667
366,XY-KPK,0.11904761904761904,0.023255813953488372
366,XY-KSZ,0.044444444444444446,0.0625
366,XY-KVO,0.058823529411764705,0.10526315789473684
366,XY-KVP,0.16666666666666666,0.12195121951219512
366,XY-KVT,0.10526315789473684,0.09523809523809523
366,XY-KYH,0.15555555555555556,0.0425531914893617
366,XY-LAA,0.1,0.1111111111111111
366,XY-LCO,0.09615384615384616,0.11864406779661017
366,XY-LDI,0.05263157894736842,0.0
366,XY-LKU,0.1111111111111111,0.02702702702702703
366,XY-LLS,0.14035087719298245,0.03389830508474576
366,XY-LOP,0.15789473684210525,0.02564102564102564
366,XY-LQW,0.12,0.10714285714285714
366,XY-LTU,0.08163265306122448,0.09259259259259259
366,XY-LVP,0.08108108108108109,0.05128205128205128
366,XY-LYI,0.057692307692307696,0.037037037037037035
366,XY-LZW,0.10416666666666667,0.02040816326530612
366,XY-LZX,0.08163265306122448,0.07547169811320754
366,XY-MAB,0.13513513513513514,0.05128205128205128
366,XY-MIC,0.1,0.0625
366,XY-MKF,0.14285714285714285,0.045454545454545456
366,XY-MKZ,0.1111111111111111,0.14285714285714285
366,XY-MOO,0.0,0.047619047619047616
366,XY-MPK,0.15217391304347827,0.041666666666666664
366,XY-MQW,0.09523809523809523,0.08695652173913043
366,XY-MUL,0.10869565217391304,0.08
366,XY-MXO,0.02857142857142857,0.07894736842105263
366,XY-MXQ,0.125,0.024390243902439025
366,XY-NAE,0.1590909090909091,0.06382978723404255
366,XY-NDM,0.07407407407407407,0.06896551724137931
366,XY-NEU,0.08333333333333333,0.058823529411764705
366,XY-NGG,0.14893617021276595,0.020833333333333332
366,XY-NIP,0.11904761904761904,0.023255813953488372
366,XY-NIX,0.061224489795918366,0.0392156862745098
366,XY-NJE,0.09523809523809523,0.06666666666666667
366,XY-NNB,0.20454545454545456,0.043478260869565216
366,XY-NNX,0.16129032258064516,0.06060606060606061
366,XY-NQR,0.04878048780487805,0.046511627906976744
366,XY-NVG,0.09090909090909091,0.06382978723404255
366,XY-NYU,0.1111111111111111,0.08163265306122448
366,XY-OAW,0.07894736842105263,0.07317073170731707
366,XY-OLC,0.11904761904761904,0.0
366,XY-OMH,0.06521739130434782,0.061224489795918366
366,XY-OMM,0.09302325581395349,0.044444444444444446
366,XY-OOS,0.11428571428571428,0.07894736842105263
366,XY-OSO,0.09090909090909091,0.06382978723404255
366,XY-OSZ,0.1794871794871795,0.025
366,XY-OXK,0.10256410256410256,0.04878048780487805
366,XY-OYB,0.06666666666666667,0.021739130434782608
366,XY-OYK,0.15789473684210525,0.05
366,XY-OZE,0.075,0.024390243902439025
366,XY-PCS,0.0625,0.02040816326530612
366,XY-PHE,0.10526315789473684,0.11627906976744186
366,XY-PNV,0.13953488372093023,0.06521739130434782
366,XY-POG,0.1111111111111111,0.021739130434782608
366,XY-POS,0.14583333333333334,0.1111111111111111
366,XY-PQS,0.10638297872340426,0.06
366,XY-PTF,0.13157894736842105,0.11627906976744186
366,XY-PUG,0.06666666666666667,0.0625
366,XY-PYS,0.12244897959183673,0.02
366,XY-QAM,0.15,0.024390243902439025
366,XY-QBG,0.10810810810810811,0.0
366,XY-QDN,0.1206896551724138,0.04918032786885246
366,XY-QKM,0.1891891891891892,0.0975609756097561
366,XY-QSO,0.09090909090909091,0.043478260869565216
366,XY-QTR,0.0625,0.1111111111111111
366,XY-QUP,0.05128205128205128,0.04878048780487805
366,XY-QZE,0.11428571428571428,0.027777777777777776
366,XY-RBU,0.11363636363636363,0.08333333333333333
366,XY-RCD,0.11363636363636363,0.06382978723404255
366,XY-RCY,0.13333333333333333,0.0625
366,XY-RFM,0.1282051282051282,0.09302325581395349
366,XY-RGP,0.07692307692307693,0.025
366,XY-RJL,0.13953488372093023,0.10416666666666667
366,XY-RJM,0.1282051282051282,0.11363636363636363
366,XY-RJN,0.08333333333333333,0.04
366,XY-RQO,0.061224489795918366,0.14035087719298245
366,XY-RVT,0.125,0.047619047619047616
366,XY-SCS,0.06521739130434782,0.08
366,XY-SEM,0.038461538461538464,0.10344827586206896
366,XY-SFK,0.06521739130434782,0.061224489795918366
366,XY-SHV,0.02564102564102564,0.09302325581395349
366,XY-SIC,0.05555555555555555,0.01818181818181818
366,XY-SJZ,0.07317073170731707,0.046511627906976744
366,XY-SME,0.15384615384615385,0.0
366,XY-SMM,0.075,0.047619047619047616
366,XY-SPM,0.0975609756097561,0.08888888888888889
366,XY-STY,0.07317073170731707,0.06818181818181818
366,XY-SUH,0.05263157894736842,0.02564102564102564
366,XY-SWK,0.08695652173913043,0.061224489795918366
366,XY-TBD,0.06818181818181818,0.043478260869565216
366,XY-TBY,0.07894736842105263,0.02564102564102564
366,XY-TDB,0.0851063829787234,0.0784313725490196
366,XY-TFY,0.0392156862745098,0.03773584905660377
366,XY-TIH,0.11428571428571428,0.07894736842105263
366,XY-TJC,0.2,0.09090909090909091
366,XY-TKG,0.17647058823529413,0.02857142857142857
366,XY-TKH,0.08333333333333333,0.058823529411764705
366,XY-TLG,0.08888888888888889,0.0
366,XY-TLY,0.13157894736842105,0.09523809523809523
366,XY-TMH,0.06521739130434782,0.02127659574468085
366,XY-TXF,0.15151515151515152,0.08333333333333333
366,XY-UAT,0.09090909090909091,0.08333333333333333
366,XY-UCW,0.12195121951219512,0.023809523809523808
366,XY-UDP,0.05128205128205128,0.04878048780487805
366,XY-UFT,0.023809523809523808,0.045454545454545456
366,XY-UFX,0.06896551724137931,0.03333333333333333
366,XY-UGI,0.11627906976744186,0.044444444444444446
366,XY-UIU,0.125,0.06976744186046512
366,XY-ULG,0.06521739130434782,0.08
366,XY-UQX,0.0,0.06060606060606061
366,XY-UQY,0.10256410256410256,0.09302325581395349
366,XY-USA,0.06976744186046512,0.022727272727272728
366,XY-USH,0.045454545454545456,0.06382978723404255
366,XY-UVG,0.12195121951219512,0.06818181818181818
366,XY-UWV,0.14583333333333334,0.07692307692307693
366,XY-VBO,0.07317073170731707,0.046511627906976744
366,XY-VHF,0.125,0.047619047619047616
366,XY-VIY,0.03125,0.15789473684210525
366,XY-VOM,0.1206896551724138,0.01694915254237288
366,XY-VOZ,0.1282051282051282,0.11363636363636363
366,XY-VTN,0.09433962264150944,0.07017543859649122
366,XY-VUB,0.02564102564102564,0.04878048780487805
366,XY-VWG,0.04878048780487805,0.10869565217391304
366,XY-WAP,0.175,0.1111111111111111
366,XY-WDI,0.06666666666666667,0.0425531914893617
366,XY-WEO,0.18421052631578946,0.11627906976744186
366,XY-WHG,0.16279069767441862,0.0851063829787234
366,XY-WHU,0.05263157894736842,0.09523809523809523
366,XY-WIN,0.1702127659574468,0.04081632653061224
366,XY-WKE,0.05555555555555555,0.12195121951219512
366,XY-WNW,0.1111111111111111,0.16666666666666666
366,XY-WUZ,0.044444444444444446,0.0425531914893617
366,XY-XEQ,0.12903225806451613,0.1388888888888889
366,XY-XEU,0.15217391304347827,0.08
366,XY-XIT,0.13157894736842105,0.09523809523809523
366,XY-XJP,0.06060606060606061,0.05714285714285714
366,XY-XKW,0.1111111111111111,0.05263157894736842
366,XY-XRP,0.21875,0.030303030303030304
366,XY-XUI,0.13043478260869565,0.08
366,XY-XUX,0.08888888888888889,0.0625
366,XY-YAH,0.08695652173913043,0.061224489795918366
366,XY-YHB,0.0,0.0
366,XY-YHD,0.07142857142857142,0.045454545454545456
366,XY-YHU,0.11428571428571428,0.05405405405405406
366,XY-YII,0.10526315789473684,0.13636363636363635
366,XY-YJE,0.19148936170212766,0.04081632653061224
366,XY-YJN,0.12195121951219512,0.10869565217391304
366,XY-YNP,0.061224489795918366,0.07547169811320754
366,XY-YRU,0.05,0.06976744186046512
366,XY-YZP,0.11363636363636363,0.022222222222222223
366,XY-ZAJ,0.11363636363636363,0.043478260869565216
366,XY-ZAZ,0.11428571428571428,0.027777777777777776
366,XY-ZCG,0.0,0.06521739130434782
366,XY-ZCK,0.02564102564102564,0.025
366,XY-ZDP,0.058823529411764705,0.10526315789473684
366,XY-ZEB,0.14285714285714285,0.07547169811320754
366,XY-ZFA,0.1282051282051282,0.09302325581395349
366,XY-ZKT,0.09523809523809523,0.06666666666666667
366,XY-ZPA,0.037037037037037035,0.06896551724137931
366,XY-ZUS,0.11904761904761904,0.10638297872340426
366,XY-ZWY,0.14583333333333334,0.09433962264150944
366,XY-ZZE,0.11320754716981132,0.05357142857142857
367,XY-AAB,0.06896551724137931,0.06451612903225806
367,XY-ACY,0.14285714285714285,0.045454545454545456
367,XY-AFD,0.0,0.041666666666666664
367,XY-AGF,0.030303030303030304,0.05714285714285714
367,XY-ALX,0.08108108108108109,0.05128205128205128
367,XY-ANK,0.1724137931034483,0.0
367,XY-APN,0.07692307692307693,0.07142857142857142
367,XY-ARN,0.08823529411764706,0.10526315789473684
367,XY-AXP,0.11428571428571428,0.10256410256410256
367,XY-AZQ,0.20454545454545456,0.043478260869565216
367,XY-BAR,0.21951219512195122,0.06818181818181818
367,XY-BCS,0.13513513513513514,0.075
367,XY-BDO,0.14634146341463414,0.0
367,XY-BLL,0.125,0.09433962264150944
367,XY-BMX,0.030303030303030304,0.029411764705882353
367,XY-BQL,0.02702702702702703,0.075
367,XY-BQU,0.0425531914893617,0.020833333333333332
367,XY-BRE,0.10204081632653061,0.09259259259259259
367,XY-BVC,0.0967741935483871,0.03125
367,XY-BWZ,0.11764705882352941,0.08108108108108109
367,XY-CAG,0.05555555555555555,0.05263157894736842
367,XY-CBD,0.08888888888888889,0.1
367,XY-CBG,0.07142857142857142,0.023255813953488372
367,XY-CDU,0.08823529411764706,0.08108108108108109
367,XY-CIW,0.14634146341463414,0.08888888888888889
367,XY-CJN,0.13513513513513514,0.0
367,XY-CKQ,0.08571428571428572,0.10256410256410256
367,XY-CLK,0.1111111111111111,0.08163265306122448
367,XY-CLZ,0.08571428571428572,0.027777777777777776
367,XY-CMD,0.15625,0.0
367,XY-CMS,0.17857142857142858,0.125
367,XY-CQL,0.08108108108108109,0.0
367,XY-CRS,0.020833333333333332,0.02040816326530612
367,XY-CSZ,0.10638297872340426,0.06
367,XY-CUA,0.10344827586206896,0.03333333333333333
367,XY-CVT,0.125,0.030303030303030304
367,XY-CYF,0.10526315789473684,0.15555555555555556
367,XY-CYL,0.07142857142857142,0.10638297872340426
367,XY-DFQ,0.19444444444444445,0.05263157894736842
367,XY-DGU,0.08695652173913043,0.041666666666666664
367,XY-DOB,0.10714285714285714,0.0967741935483871
367,XY-DOU,0.11764705882352941,0.05555555555555555
367,XY-DOZ,0.02564102564102564,0.04878048780487805
367,XY-DTP,0.13333333333333333,0.09090909090909091
367,XY-DVG,0.0967741935483871,0.06060606060606061
367,XY-DWZ,0.08108108108108109,0.13953488372093023
367,XY-DYA,0.1111111111111111,0.03571428571428571
367,XY-EAL,0.05555555555555555,0.02702702702702703
367,XY-EAO,0.046511627906976744,0.044444444444444446
367,XY-ECN,0.2,0.09090909090909091
367,XY-ECV,0.13157894736842105,0.02564102564102564
367,XY-EET,0.10256410256410256,0.04878048780487805
367,XY-EHN,0.058823529411764705,0.1282051282051282
367,XY-EKM,0.11428571428571428,0.05405405405405406
367,XY-EKW,0.16666666666666666,0.1
367,XY-ESR,0.058823529411764705,0.02857142857142857
367,XY-EWI,0.06060606060606061,0.175
367,XY-EXS,0.09090909090909091,0.10810810810810811
367,XY-EYC,0.06451612903225806,0.03125
367,XY-FCP,0.05128205128205128,0.04878048780487805
367,XY-FCU,0.06896551724137931,0.03333333333333333
367,XY-FIA,0.1388888888888889,0.1
367,XY-FJF,0.0625,0.0
367,XY-FMC,0.08823529411764706,0.05555555555555555
367,XY-FOI,0.0851063829787234,0.06
367,XY-FOL,0.07142857142857142,0.08695652173913043
367,XY-FSS,0.10204081632653061,0.0392156862745098
367,XY-FSX,0.08888888888888889,0.1
367,XY-FSY,0.15625,0.13513513513513514
367,XY-FTI,0.08888888888888889,0.08163265306122448
367,XY-FTU,0.10869565217391304,0.02127659574468085
367,XY-FXN,0.16,0.16666666666666666
367,XY-FYG,0.043478260869565216,0.061224489795918366
367,XY-FZB,0.11538461538461539,0.07142857142857142
367,XY-FZF,0.1282051282051282,0.07142857142857142
367,XY-FZQ,0.16666666666666666,0.0625
367,XY-FZS,0.1111111111111111,0.0425531914893617
367,XY-GJC,0.1111111111111111,0.05263157894736842
367,XY-GKC,0.11428571428571428,0.027777777777777776
367,XY-GKW,0.05405405405405406,0.075
367,XY-GQB,0.09090909090909091,0.05714285714285714
367,XY-HGR,0.10256410256410256,0.09302325581395349
367,XY-HJG,0.0,0.0967741935483871
367,XY-HMT,0.06818181818181818,0.043478260869565216
367,XY-HPH,0.045454545454545456,0.06382978723404255
367,XY-HRD,0.11764705882352941,0.0
367,XY-HVF,0.046511627906976744,0.022727272727272728
367,XY-HWJ,0.2,0.09090909090909091
367,XY-HWS,0.1111111111111111,0.12195121951219512
367,XY-HYA,0.05,0.0
367,XY-HZC,0.06521739130434782,0.02127659574468085
367,XY-ICG,0.03125,0.08571428571428572
367,XY-IDI,0.0975609756097561,0.06818181818181818
367,XY-IFF,0.075,0.047619047619047616
367,XY-IFU,0.1282051282051282,0.07142857142857142
367,XY-IHT,0.046511627906976744,0.044444444444444446
367,XY-IMM,0.125,0.024390243902439025
367,XY-IOH,0.03225806451612903,0.11428571428571428
367,XY-IPZ,0.02702702702702703,0.05128205128205128
367,XY-IQD,0.10714285714285714,0.06666666666666667
367,XY-IRS,0.0425531914893617,0.020833333333333332
367,XY-IVJ,0.11428571428571428,0.05405405405405406
367,XY-JBY,0.0975609756097561,0.023809523809523808
367,XY-JFC,0.08108108108108109,0.0
367,XY-JFI,0.07142857142857142,0.0
367,XY-JGF,0.034482758620689655,0.09375
367,XY-JGM,0.10526315789473684,0.07317073170731707
367,XY-JKZ,0.07142857142857142,0.06666666666666667
367,XY-JMS,0.11627906976744186,0.10416666666666667
367,XY-JOG,0.10256410256410256,0.04878048780487805
367,XY-JOQ,0.11538461538461539,0.07142857142857142
367,XY-JTE,0.08,0.10714285714285714
367,XY-JWD,0.13157894736842105,0.15555555555555556
367,XY-JYM,0.07894736842105263,0.09523809523809523
367,XY-KBB,0.02631578947368421,0.02564102564102564
367,XY-KBN,0.02631578947368421,0.05
367,XY-KCR,0.1282051282051282,0.07142857142857142
367,XY-KDP,0.14285714285714285,0.125
367,XY-KNE,0.058823529411764705,0.0
367,XY-KOG,0.02631578947368421,0.05
367,XY-KPK,0.08333333333333333,0.04
367,XY-KSZ,0.11428571428571428,0.10256410256410256
367,XY-KVO,0.14634146341463414,0.023809523809523808
367,XY-KVP,0.15625,0.030303030303030304
367,XY-KVT,0.06060606060606061,0.08333333333333333
367,XY-KYH,0.08823529411764706,0.08108108108108109
367,XY-LAA,0.08823529411764706,0.05555555555555555
367,XY-LCO,0.03225806451612903,0.1388888888888889
367,XY-LDI,0.06976744186046512,0.0851063829787234
367,XY-LKU,0.3235294117647059,0.10526315789473684
367,XY-LLS,0.1794871794871795,0.025
367,XY-LOP,0.0,0.05263157894736842
367,XY-LQW,0.05263157894736842,0.02564102564102564
367,XY-LTU,0.08571428571428572,0.05405405405405406
367,XY-LVP,0.058823529411764705,0.02857142857142857
367,XY-LYI,0.15151515151515152,0.029411764705882353
367,XY-LZW,0.05555555555555555,0.02702702702702703
367,XY-LZX,0.1111111111111111,0.05263157894736842
367,XY-MAB,0.07894736842105263,0.07317073170731707
367,XY-MIC,0.125,0.13513513513513514
367,XY-MKF,0.10526315789473684,0.11627906976744186
367,XY-MKZ,0.12903225806451613,0.06060606060606061
367,XY-MOO,0.1111111111111111,0.05263157894736842
367,XY-MPK,0.15789473684210525,0.11627906976744186
367,XY-MQW,0.023809523809523808,0.14285714285714285
367,XY-MUL,0.05,0.06976744186046512
367,XY-MXO,0.17073170731707318,0.08888888888888889
367,XY-MXQ,0.14634146341463414,0.06818181818181818
367,XY-NAE,0.08571428571428572,0.07894736842105263
367,XY-NDM,0.12244897959183673,0.0392156862745098
367,XY-NEU,0.18421052631578946,0.07317073170731707
367,XY-NGG,0.09523809523809523,0.10638297872340426
367,XY-NIP,0.06060606060606061,0.0
367,XY-NIX,0.038461538461538464,0.07142857142857142
367,XY-NJE,0.13333333333333333,0.0625
367,XY-NNB,0.05714285714285714,0.027777777777777776
367,XY-NNX,0.06818181818181818,0.06382978723404255
367,XY-NQR,0.1282051282051282,0.04878048780487805
367,XY-NVG,0.08571428571428572,0.0
367,XY-NYU,0.125,0.058823529411764705
367,XY-OAW,0.11764705882352941,0.10526315789473684
367,XY-OLC,0.0425531914893617,0.06
367,XY-OMH,0.08333333333333333,0.05263157894736842
367,XY-OMM,0.058823529411764705,0.1282051282051282
367,XY-OOS,0.1,0.047619047619047616
367,XY-OSO,0.1935483870967742,0.11428571428571428
367,XY-OSZ,0.02564102564102564,0.04878048780487805
367,XY-OXK,0.2,0.0625
367,XY-OYB,0.05714285714285714,0.07894736842105263
367,XY-OYK,0.09375,0.058823529411764705
367,XY-OZE,0.075,0.09090909090909091
367,XY-PCS,0.1111111111111111,0.07692307692307693
367,XY-PHE,0.10526315789473684,0.09523809523809523
367,XY-PNV,0.15789473684210525,0.05
367,XY-POG,0.11904761904761904,0.06666666666666667
367,XY-POS,0.15,0.06976744186046512
367,XY-PQS,0.09090909090909091,0.10810810810810811
367,XY-PTF,0.12121212121212122,0.08333333333333333
367,XY-PUG,0.06818181818181818,0.06382978723404255
367,XY-PYS,0.0967741935483871,0.06060606060606061
367,XY-QAM,0.21739130434782608,0.02127659574468085
367,XY-QBG,0.15151515151515152,0.029411764705882353
367,XY-QDN,0.03125,0.08571428571428572
367,XY-QKM,0.02564102564102564,0.04878048780487805
367,XY-QSO,0.12121212121212122,0.0
367,XY-QTR,0.13513513513513514,0.075
367,XY-QUP,0.0967741935483871,0.06060606060606061
367,XY-QZE,0.16666666666666666,0.0625
367,XY-RBU,0.043478260869565216,0.0
367,XY-RCD,0.03333333333333333,0.16666666666666666
367,XY-RCY,0.16279069767441862,0.06521739130434782
367,XY-RFM,0.05,0.047619047619047616
367,XY-RGP,0.07894736842105263,0.09523809523809523
367,XY-RJL,0.12121212121212122,0.029411764705882353
367,XY-RJM,0.14285714285714285,0.06666666666666667
367,XY-RJN,0.125,0.07692307692307693
367,XY-RQO,0.029411764705882353,0.10526315789473684
367,XY-RVT,0.027777777777777776,0.07692307692307693
367,XY-SCS,0.08333333333333333,0.02702702702702703
367,XY-SEM,0.10810810810810811,0.13953488372093023
367,XY-SFK,0.13953488372093023,0.044444444444444446
367,XY-SHV,0.1,0.047619047619047616
367,XY-SIC,0.0851063829787234,0.04081632653061224
367,XY-SJZ,0.1,0.13043478260869565
367,XY-SME,0.12244897959183673,0.02
367,XY-SMM,0.10204081632653061,0.0
367,XY-SPM,0.034482758620689655,0.14705882352941177
367,XY-STY,0.13157894736842105,0.09523809523809523
367,XY-SUH,0.06,0.038461538461538464
367,XY-SWK,0.15,0.09090909090909091
367,XY-TBD,0.21428571428571427,0.06666666666666667
367,XY-TBY,0.07692307692307693,0.025
367,XY-TDB,0.11764705882352941,0.02857142857142857
367,XY-TFY,0.1794871794871795,0.07142857142857142
367,XY-TIH,0.11428571428571428,0.05405405405405406
367,XY-TJC,0.1111111111111111,0.021739130434782608
367,XY-TKG,0.21875,0.08571428571428572
367,XY-TKH,0.15,0.047619047619047616
367,XY-TLG,0.15151515151515152,0.15384615384615385
367,XY-TLY,0.11428571428571428,0.07894736842105263
367,XY-TMH,0.11904761904761904,0.125
367,XY-TXF,0.20588235294117646,0.10526315789473684
367,XY-UAT,0.046511627906976744,0.10416666666666667
367,XY-UCW,0.09090909090909091,0.06382978723404255
367,XY-UDP,0.09375,0.0
367,XY-UFT,0.0967741935483871,0.0
367,XY-UFX,0.1388888888888889,0.1
367,XY-UGI,0.13157894736842105,0.05
367,XY-UIU,0.1282051282051282,0.025
367,XY-ULG,0.05263157894736842,0.02564102564102564
367,XY-UQX,0.15384615384615385,0.10344827586206896
367,XY-UQY,0.15217391304347827,0.08
367,XY-USA,0.1111111111111111,0.12195121951219512
367,XY-USH,0.11764705882352941,0.08108108108108109
367,XY-UVG,0.10256410256410256,0.07142857142857142
367,XY-UWV,0.12,0.10714285714285714
367,XY-VBO,0.14583333333333334,0.058823529411764705
367,XY-VHF,0.15384615384615385,0.025
367,XY-VIY,0.03571428571428571,0.0967741935483871
367,XY-VOM,0.07692307692307693,0.04878048780487805
367,XY-VOZ,0.09523809523809523,0.045454545454545456
367,XY-VTN,0.09302325581395349,0.022727272727272728
367,XY-VUB,0.13953488372093023,0.06521739130434782
367,XY-VWG,0.08,0.038461538461538464
367,XY-WAP,0.14285714285714285,0.06666666666666667
367,XY-WDI,0.05263157894736842,0.05
367,XY-WEO,0.06666666666666667,0.0625
367,XY-WHG,0.02702702702702703,0.0
367,XY-WHU,0.06896551724137931,0.09375
367,XY-WIN,0.11627906976744186,0.0851063829787234
367,XY-WKE,0.07894736842105263,0.09523809523809523
367,XY-WNW,0.075,0.024390243902439025
367,XY-WUZ,0.05714285714285714,0.05405405405405406
367,XY-XEQ,0.08333333333333333,0.07692307692307693
367,XY-XEU,0.14285714285714285,0.06666666666666667
367,XY-XIT,0.07692307692307693,0.09302325581395349
367,XY-XJP,0.05,0.0
367,XY-XKW,0.06896551724137931,0.06451612903225806
367,XY-XRP,0.13043478260869565,0.041666666666666664
367,XY-XUI,0.05263157894736842,0.09523809523809523
367,XY-XUX,0.05555555555555555,0.07692307692307693
367,XY-YAH,0.11904761904761904,0.045454545454545456
367,XY-YHB,0.027777777777777776,0.1
